,Chromosome,Left,Right,IMI,Crossover
81412,Chr14,398849.0,398904.0,54,0
81413,Chr14,398904.0,398936.0,31,0
81414,Chr14,398936.0,398940.0,3,0
81415,Chr14,398941.0,399087.0,145,0
81416,Chr14,399087.0,399090.0,2,0
81417,Chr14,399090.0,399167.0,76,0
81418,Chr14,399167.0,399549.0,381,0
81419,Chr14,399549.0,399555.0,5,0
81420,Chr14,399555.0,399622.0,66,0
81421,Chr14,399622.0,399744.0,121,0
81422,Chr14,399744.0,399796.0,51,0
81423,Chr14,399796.0,399935.0,138,0
81424,Chr14,399935.0,399996.0,60,0
81425,Chr14,399996.0,400110.0,113,0
81426,Chr14,400110.0,400143.0,32,0
81427,Chr14,400146.0,400176.0,29,0
81428,Chr14,400176.0,400462.0,285,0
81429,Chr14,400462.0,400678.0,215,0
81430,Chr14,400679.0,400694.0,14,0
81431,Chr14,400694.0,400698.0,3,0
81432,Chr14,400698.0,400881.0,182,0
81433,Chr14,400881.0,400939.0,57,0
81434,Chr14,400939.0,401419.0,479,0
81435,Chr14,401419.0,401528.0,108,0
81436,Chr14,401528.0,401715.0,186,0
81437,Chr14,401719.0,401786.0,66,0
81438,Chr14,401786.0,401837.0,50,0
81439,Chr14,401837.0,401850.0,12,0
81440,Chr14,401850.0,401940.0,89,0
81441,Chr14,401940.0,402015.0,74,1
81442,Chr14,402015.0,402026.0,10,0
81443,Chr14,402026.0,402048.0,21,0
81444,Chr14,402048.0,402065.0,16,0
81445,Chr14,402065.0,402197.0,131,0
81446,Chr14,402197.0,402306.0,108,0
81447,Chr14,402306.0,402585.0,278,0
81448,Chr14,402585.0,402772.0,186,0
81449,Chr14,402772.0,402921.0,148,0
81450,Chr14,402921.0,402983.0,61,0
81451,Chr14,402983.0,403025.0,41,0
81452,Chr14,403025.0,403220.0,194,0
81453,Chr14,403220.0,403244.0,23,0
81454,Chr14,403244.0,403253.0,8,0
81455,Chr14,403254.0,403348.0,93,0
81456,Chr14,403348.0,403404.0,55,0
81457,Chr14,403405.0,403445.0,39,0
81458,Chr14,403445.0,403576.0,130,1
81459,Chr14,403576.0,403696.0,119,0
81460,Chr14,403696.0,403719.0,22,0
81461,Chr14,403719.0,403758.0,38,0
81462,Chr14,403758.0,403810.0,51,0
81463,Chr14,403810.0,403998.0,187,0
81464,Chr14,403998.0,404153.0,154,0
81465,Chr14,404153.0,404245.0,91,0
81466,Chr14,404245.0,404485.0,239,0
81467,Chr14,404485.0,404560.0,74,0
81468,Chr14,404560.0,404802.0,241,0
81469,Chr14,404802.0,404945.0,142,0
81470,Chr14,404945.0,405018.0,72,0
81471,Chr14,405018.0,405030.0,11,0
81472,Chr14,405030.0,405310.0,279,1
81473,Chr14,405310.0,405406.0,95,0
81474,Chr14,405406.0,405437.0,30,0
81475,Chr14,405437.0,405459.0,21,0
81476,Chr14,405459.0,405575.0,115,0
81477,Chr14,405576.0,405610.0,33,0
81478,Chr14,405611.0,405636.0,24,0
81479,Chr14,405636.0,405796.0,159,1
81480,Chr14,405797.0,405859.0,61,0
81481,Chr14,405859.0,405892.0,32,0
81482,Chr14,405892.0,405958.0,65,0
81483,Chr14,405958.0,405991.0,32,0
81484,Chr14,405991.0,406076.0,84,0
81485,Chr14,406076.0,406097.0,20,0
81486,Chr14,406097.0,406135.0,37,0
81487,Chr14,406135.0,406159.0,23,0
81488,Chr14,406159.0,406183.0,23,0
81489,Chr14,406183.0,406189.0,5,0
81490,Chr14,406189.0,406278.0,88,0
81491,Chr14,406278.0,406344.0,65,0
81492,Chr14,406344.0,406506.0,161,0
81493,Chr14,406506.0,406553.0,46,0
81494,Chr14,406553.0,406643.0,89,0
81495,Chr14,406643.0,406750.0,106,0
81496,Chr14,406750.0,406777.0,26,0
81497,Chr14,406777.0,406806.0,28,0
81498,Chr14,406806.0,407081.0,274,0
81499,Chr14,407082.0,407180.0,97,0
81500,Chr14,407180.0,407206.0,25,0
81501,Chr14,407208.0,407219.0,10,0
81502,Chr14,407220.0,407231.0,10,0
81503,Chr14,407231.0,407709.0,477,0
81504,Chr14,407709.0,407788.0,78,0
81505,Chr14,407788.0,407847.0,58,0
81506,Chr14,407850.0,408019.0,168,0
81507,Chr14,408019.0,408052.0,32,0
81508,Chr14,408052.0,408854.0,801,0
81509,Chr14,408854.0,409162.0,307,0
81510,Chr14,409162.0,409188.0,25,0
81511,Chr14,409188.0,409238.0,49,0
81512,Chr14,409238.0,409502.0,263,0
81513,Chr14,409502.0,409550.0,47,0
81514,Chr14,409550.0,409984.0,433,0
81515,Chr14,409984.0,410418.0,433,0
81516,Chr14,410418.0,410673.0,254,0
81517,Chr14,410673.0,411099.0,425,0
81518,Chr14,411101.0,411371.0,269,0
81519,Chr14,411371.0,411572.0,200,0
81520,Chr14,411572.0,411590.0,17,0
81521,Chr14,411590.0,411862.0,271,0
81522,Chr14,411862.0,412021.0,158,0
81523,Chr14,412021.0,412075.0,53,0
81524,Chr14,412075.0,412180.0,104,0
81525,Chr14,412180.0,412234.0,53,0
81526,Chr14,412234.0,412440.0,205,0
81527,Chr14,412440.0,412775.0,334,0
81528,Chr14,412775.0,413254.0,478,0
81529,Chr14,413254.0,413305.0,50,0
81530,Chr14,413305.0,413830.0,524,0
81531,Chr14,413830.0,414196.0,365,0
81532,Chr14,414196.0,414625.0,428,0
81533,Chr14,414625.0,414864.0,238,0
81534,Chr14,414864.0,414931.0,66,0
81535,Chr14,414931.0,415195.0,263,0
81536,Chr14,415195.0,415213.0,17,0
81537,Chr14,415213.0,415291.0,77,0
81538,Chr14,415291.0,415430.0,138,0
81539,Chr14,415430.0,415747.0,316,0
81540,Chr14,415747.0,415946.0,198,0
81541,Chr14,415946.0,415997.0,50,0
81542,Chr14,415997.0,416078.0,80,0
81543,Chr14,416078.0,416107.0,28,0
81544,Chr14,416107.0,416364.0,256,0
81545,Chr14,416364.0,417378.0,1013,0
81546,Chr14,417378.0,417408.0,29,0
81547,Chr14,417408.0,417482.0,73,0
81548,Chr14,417482.0,417589.0,106,0
81549,Chr14,417589.0,417937.0,347,1
81550,Chr14,417937.0,418543.0,605,0
81551,Chr14,418543.0,418655.0,111,0
81552,Chr14,418655.0,418689.0,33,0
81553,Chr14,418689.0,418801.0,111,0
81554,Chr14,418801.0,418959.0,157,0
81555,Chr14,418959.0,419087.0,127,0
81556,Chr14,419087.0,419449.0,361,0
81557,Chr14,419449.0,419496.0,46,0
81558,Chr14,419496.0,419843.0,346,0
81559,Chr14,419843.0,420091.0,247,0
81560,Chr14,420091.0,420419.0,327,0
81561,Chr14,420419.0,420526.0,106,0
81562,Chr14,420526.0,420641.0,114,0
81563,Chr14,420641.0,420691.0,49,0
81564,Chr14,420691.0,420728.0,36,0
81565,Chr14,420728.0,420752.0,23,0
81566,Chr14,420752.0,420768.0,15,0
81567,Chr14,420768.0,420773.0,4,0
81568,Chr14,420773.0,420998.0,224,0
81569,Chr14,420998.0,421198.0,199,0
81570,Chr14,421198.0,421543.0,344,0
81571,Chr14,421543.0,421663.0,119,0
81572,Chr14,421664.0,421820.0,155,1
81573,Chr14,421820.0,422064.0,243,0
81574,Chr14,422064.0,422276.0,211,0
81575,Chr14,422276.0,422295.0,18,0
81576,Chr14,422295.0,422465.0,169,0
81577,Chr14,422465.0,422480.0,14,0
81578,Chr14,422480.0,422516.0,35,0
81579,Chr14,422516.0,422583.0,66,1
81580,Chr14,422583.0,422652.0,68,0
81581,Chr14,422652.0,422915.0,262,0
81582,Chr14,422915.0,423207.0,291,0
81583,Chr14,423207.0,423237.0,29,1
81584,Chr14,423239.0,423340.0,100,1
81585,Chr14,423340.0,423450.0,109,0
81586,Chr14,423450.0,423678.0,227,0
81587,Chr14,423678.0,423892.0,213,0
81588,Chr14,423892.0,424116.0,223,0
81589,Chr14,424116.0,424352.0,235,1
81590,Chr14,424352.0,424362.0,9,0
81591,Chr14,424362.0,424443.0,80,0
81592,Chr14,424443.0,424756.0,312,0
81593,Chr14,424756.0,424858.0,101,0
81594,Chr14,424858.0,424933.0,74,0
81595,Chr14,424933.0,424942.0,8,0
81596,Chr14,424942.0,425232.0,289,0
81597,Chr14,425232.0,425361.0,128,0
81598,Chr14,425361.0,425457.0,95,0
81599,Chr14,425457.0,425478.0,20,0
81600,Chr14,425478.0,425634.0,155,0
81601,Chr14,425634.0,425655.0,20,0
81602,Chr14,425655.0,425745.0,89,0
81603,Chr14,425745.0,425856.0,110,1
81604,Chr14,425856.0,425958.0,101,0
81605,Chr14,425958.0,426098.0,139,0
81606,Chr14,426098.0,426119.0,20,0
81607,Chr14,426119.0,426130.0,10,0
81608,Chr14,426130.0,426216.0,85,0
81609,Chr14,426216.0,426370.0,153,0
81610,Chr14,426370.0,426391.0,20,0
81611,Chr14,426391.0,426679.0,287,0
81612,Chr14,426679.0,426776.0,96,0
81613,Chr14,426776.0,426813.0,36,0
81614,Chr14,426813.0,427063.0,249,0
81615,Chr14,427063.0,427086.0,22,0
81616,Chr14,427086.0,427137.0,50,0
81617,Chr14,427137.0,427232.0,94,0
81618,Chr14,427232.0,427334.0,101,0
81619,Chr14,427334.0,427347.0,12,0
81620,Chr14,427347.0,427514.0,166,0
81621,Chr14,427514.0,427728.0,213,0
81622,Chr14,427728.0,427776.0,47,0
81623,Chr14,427776.0,427948.0,171,0
81624,Chr14,427950.0,427975.0,24,0
81625,Chr14,427975.0,428123.0,147,0
81626,Chr14,428123.0,428297.0,173,0
81627,Chr14,428297.0,428517.0,219,2
81628,Chr14,428517.0,428796.0,278,0
81629,Chr14,428796.0,428904.0,107,0
81630,Chr14,428904.0,428912.0,7,0
81631,Chr14,428913.0,429006.0,92,0
81632,Chr14,429006.0,429072.0,65,0
81633,Chr14,429072.0,429081.0,8,0
81634,Chr14,429081.0,429085.0,3,0
81635,Chr14,429085.0,429204.0,118,0
81636,Chr14,429204.0,429247.0,42,0
81637,Chr14,429247.0,429410.0,162,0
81638,Chr14,429410.0,429486.0,75,0
81639,Chr14,429486.0,429522.0,35,0
81640,Chr14,429522.0,430009.0,486,1
81641,Chr14,430009.0,430091.0,81,0
81642,Chr14,430091.0,430116.0,24,0
81643,Chr14,430116.0,430439.0,322,0
81644,Chr14,430441.0,430479.0,37,0
81645,Chr14,430479.0,430492.0,12,0
81646,Chr14,430492.0,430531.0,38,0
81647,Chr14,430531.0,430660.0,128,0
81648,Chr14,430660.0,430733.0,72,0
81649,Chr14,430733.0,430782.0,48,0
81650,Chr14,430782.0,430867.0,84,0
81651,Chr14,430867.0,430872.0,4,0
81652,Chr14,430874.0,430891.0,16,0
81653,Chr14,430891.0,431009.0,117,1
81654,Chr14,431009.0,431014.0,4,0
81655,Chr14,431014.0,431034.0,19,0
81656,Chr14,431034.0,431109.0,74,0
81657,Chr14,431109.0,431118.0,8,0
81658,Chr14,431118.0,431169.0,50,0
81659,Chr14,431169.0,431318.0,148,0
81660,Chr14,431318.0,431335.0,16,0
81661,Chr14,431335.0,431378.0,42,0
81662,Chr14,431378.0,431385.0,6,0
81663,Chr14,431385.0,431409.0,23,0
81664,Chr14,431409.0,431413.0,3,0
81665,Chr14,431413.0,431452.0,38,0
81666,Chr14,431452.0,431970.0,517,0
81667,Chr14,431970.0,432407.0,436,0
81668,Chr14,432407.0,432464.0,56,0
81669,Chr14,432464.0,432480.0,15,0
81670,Chr14,432480.0,432837.0,356,0
81671,Chr14,432837.0,432891.0,53,0
81672,Chr14,432891.0,432915.0,23,0
81673,Chr14,432915.0,433485.0,569,0
81674,Chr14,433485.0,433488.0,2,0
81675,Chr14,433488.0,433497.0,8,0
81676,Chr14,433497.0,433554.0,56,0
81677,Chr14,433554.0,433589.0,34,0
81678,Chr14,433589.0,433750.0,160,0
81679,Chr14,433750.0,433790.0,39,0
81680,Chr14,433790.0,433883.0,92,0
81681,Chr14,433883.0,434155.0,271,0
81682,Chr14,434155.0,434344.0,188,0
81683,Chr14,434344.0,434610.0,265,0
81684,Chr14,434610.0,434796.0,185,0
81685,Chr14,434796.0,435430.0,633,0
81686,Chr14,435430.0,435645.0,214,0
81687,Chr14,435645.0,435839.0,193,0
81688,Chr14,435839.0,435935.0,95,0
81689,Chr14,435935.0,435980.0,44,0
81690,Chr14,435980.0,436209.0,228,0
81691,Chr14,436209.0,436894.0,684,0
81692,Chr14,436894.0,436940.0,45,0
81693,Chr14,436940.0,437052.0,111,0
81694,Chr14,437052.0,437123.0,70,0
81695,Chr14,437123.0,437469.0,345,0
81696,Chr14,437469.0,437745.0,275,0
81697,Chr14,437745.0,437968.0,222,0
81698,Chr14,437968.0,438398.0,429,0
81699,Chr14,438398.0,438473.0,74,0
81700,Chr14,438473.0,438478.0,4,0
81701,Chr14,438478.0,439073.0,594,0
81702,Chr14,439073.0,439110.0,36,0
81703,Chr14,439110.0,439841.0,730,0
81704,Chr14,439841.0,439961.0,119,0
81705,Chr14,439961.0,439975.0,13,0
81706,Chr14,439975.0,440530.0,554,0
81707,Chr14,440530.0,440642.0,111,0
81708,Chr14,440642.0,440927.0,284,0
81709,Chr14,440927.0,441133.0,205,0
81710,Chr14,441133.0,441285.0,151,0
81711,Chr14,441285.0,441646.0,360,0
81712,Chr14,441646.0,441658.0,11,0
81713,Chr14,441658.0,442100.0,441,0
81714,Chr14,442100.0,442492.0,391,0
81715,Chr14,442492.0,442495.0,2,0
81716,Chr14,442495.0,442555.0,59,0
81717,Chr14,442555.0,443052.0,496,0
81718,Chr14,443052.0,443121.0,68,0
81719,Chr14,443121.0,443247.0,125,0
81720,Chr14,443247.0,443974.0,726,0
81721,Chr14,443974.0,444059.0,84,0
81722,Chr14,444059.0,444110.0,50,0
81723,Chr14,444110.0,444200.0,89,0
81724,Chr14,444200.0,444269.0,68,0
81725,Chr14,444269.0,444351.0,81,0
81726,Chr14,444351.0,445488.0,1136,0
81727,Chr14,445488.0,445521.0,32,0
81728,Chr14,445521.0,445824.0,302,0
81729,Chr14,445824.0,446551.0,726,0
81730,Chr14,446551.0,446846.0,294,0
81731,Chr14,446846.0,447529.0,682,0
81732,Chr14,447529.0,447566.0,36,0
81733,Chr14,447566.0,447683.0,116,0
81734,Chr14,447683.0,448415.0,731,0
81735,Chr14,448415.0,448644.0,228,0
81736,Chr14,448644.0,448765.0,120,0
81737,Chr14,448765.0,448870.0,104,0
81738,Chr14,448870.0,449145.0,274,0
81739,Chr14,449145.0,449851.0,705,0
81740,Chr14,449851.0,451538.0,1686,0
81741,Chr14,451538.0,455427.0,3888,0
81742,Chr14,455427.0,455635.0,207,0
81743,Chr14,455635.0,456121.0,485,0
81744,Chr14,456121.0,456379.0,257,0
81745,Chr14,456379.0,457019.0,639,1
81746,Chr14,457019.0,457639.0,619,0
81747,Chr14,457639.0,457750.0,110,0
81748,Chr14,457750.0,457760.0,9,0
81749,Chr14,457760.0,457986.0,225,0
81750,Chr14,457986.0,458039.0,52,0
81751,Chr14,458039.0,458059.0,19,0
81752,Chr14,458059.0,458081.0,21,0
81753,Chr14,458081.0,458509.0,427,0
81754,Chr14,458509.0,459056.0,546,0
81755,Chr14,459056.0,459063.0,6,0
81756,Chr14,459063.0,459129.0,65,0
81757,Chr14,459129.0,459162.0,32,0
81758,Chr14,459162.0,459206.0,43,0
81759,Chr14,459206.0,459369.0,162,0
81760,Chr14,459369.0,459603.0,233,0
81761,Chr14,459603.0,460015.0,411,0
81762,Chr14,460015.0,460024.0,8,0
81763,Chr14,460024.0,460233.0,208,0
81764,Chr14,460233.0,460469.0,235,0
81765,Chr14,460469.0,460626.0,156,0
81766,Chr14,460626.0,460638.0,11,0
81767,Chr14,460638.0,460658.0,19,0
81768,Chr14,460658.0,460690.0,31,0
81769,Chr14,460690.0,460696.0,5,0
81770,Chr14,460696.0,460704.0,7,0
81771,Chr14,460704.0,461383.0,678,0
81772,Chr14,461383.0,461544.0,160,0
81773,Chr14,461544.0,461779.0,234,1
81774,Chr14,461779.0,462015.0,235,0
81775,Chr14,462015.0,462179.0,163,0
81776,Chr14,462179.0,462261.0,81,0
81777,Chr14,462261.0,462601.0,339,0
81778,Chr14,462601.0,462695.0,93,0
81779,Chr14,462695.0,462971.0,275,0
81780,Chr14,462971.0,463180.0,208,0
81781,Chr14,463181.0,463214.0,32,0
81782,Chr14,463214.0,463221.0,6,0
81783,Chr14,463221.0,463240.0,18,0
81784,Chr14,463240.0,463254.0,13,0
81785,Chr14,463254.0,463288.0,33,0
81786,Chr14,463288.0,463317.0,28,0
81787,Chr14,463317.0,463390.0,72,0
81788,Chr14,463390.0,463491.0,100,0
81789,Chr14,463491.0,463529.0,37,0
81790,Chr14,463529.0,463674.0,144,0
81791,Chr14,463674.0,463710.0,35,0
81792,Chr14,463710.0,463819.0,108,0
81793,Chr14,463819.0,463933.0,113,0
81794,Chr14,463933.0,463949.0,15,0
81795,Chr14,463949.0,463976.0,26,0
81796,Chr14,463976.0,464053.0,76,0
81797,Chr14,464053.0,464083.0,29,0
81798,Chr14,464083.0,464088.0,4,0
81799,Chr14,464088.0,464367.0,278,0
81800,Chr14,464367.0,464511.0,143,0
81801,Chr14,464511.0,464942.0,430,0
81802,Chr14,464942.0,464993.0,50,0
81803,Chr14,464993.0,466999.0,2005,0
81804,Chr14,466999.0,467142.0,142,0
81805,Chr14,467142.0,467178.0,35,0
81806,Chr14,467178.0,467320.0,141,0
81807,Chr14,467320.0,467491.0,170,0
81808,Chr14,467491.0,467604.0,112,0
81809,Chr14,467604.0,468101.0,496,0
81810,Chr14,468101.0,468118.0,16,0
81811,Chr14,468118.0,468140.0,21,0
81812,Chr14,468140.0,468363.0,222,0
81813,Chr14,468363.0,468570.0,206,0
81814,Chr14,468570.0,468594.0,23,0
81815,Chr14,468594.0,468638.0,43,0
81816,Chr14,468638.0,468899.0,260,0
81817,Chr14,468899.0,469138.0,238,0
81818,Chr14,469138.0,469165.0,26,0
81819,Chr14,469165.0,469233.0,67,0
81820,Chr14,469233.0,469618.0,384,0
81821,Chr14,469618.0,469735.0,116,0
81822,Chr14,469735.0,469744.0,8,0
81823,Chr14,469744.0,469753.0,8,0
81824,Chr14,469753.0,469789.0,35,0
81825,Chr14,469789.0,469864.0,74,0
81826,Chr14,469864.0,469882.0,17,0
81827,Chr14,469882.0,469957.0,74,0
81828,Chr14,469957.0,470005.0,47,0
81829,Chr14,470005.0,470355.0,349,0
81830,Chr14,470355.0,470396.0,40,0
81831,Chr14,470396.0,470550.0,153,0
81832,Chr14,470550.0,470808.0,257,0
81833,Chr14,470809.0,470841.0,31,0
81834,Chr14,470841.0,470848.0,6,0
81835,Chr14,470848.0,470851.0,2,0
81836,Chr14,470852.0,470924.0,71,0
81837,Chr14,470925.0,471034.0,108,0
81838,Chr14,471034.0,471192.0,157,0
81839,Chr14,471192.0,471197.0,4,0
81840,Chr14,471197.0,471254.0,56,0
81841,Chr14,471254.0,471261.0,6,0
81842,Chr14,471261.0,471275.0,13,0
81843,Chr14,471277.0,471311.0,33,0
81844,Chr14,471313.0,471541.0,227,0
81845,Chr14,471541.0,471694.0,152,0
81846,Chr14,471694.0,471699.0,4,0
81847,Chr14,471701.0,471705.0,3,0
81848,Chr14,471705.0,471708.0,2,0
81849,Chr14,471708.0,471716.0,7,0
81850,Chr14,471716.0,472109.0,392,0
81851,Chr14,472109.0,472377.0,267,0
81852,Chr14,472377.0,472466.0,88,0
81853,Chr14,472466.0,472469.0,2,0
81854,Chr14,472469.0,472525.0,55,0
81855,Chr14,472525.0,472548.0,22,0
81856,Chr14,472548.0,472838.0,289,0
81857,Chr14,472838.0,472917.0,78,0
81858,Chr14,472917.0,473108.0,190,0
81859,Chr14,473108.0,473118.0,9,0
81860,Chr14,473118.0,473122.0,3,0
81861,Chr14,473122.0,473156.0,33,0
81862,Chr14,473156.0,473296.0,139,0
81863,Chr14,473296.0,473328.0,31,0
81864,Chr14,473328.0,473407.0,78,0
81865,Chr14,473407.0,473673.0,265,0
81866,Chr14,473673.0,473709.0,35,0
81867,Chr14,473709.0,473759.0,49,0
81868,Chr14,473759.0,473824.0,64,0
81869,Chr14,473824.0,473846.0,21,0
81870,Chr14,473846.0,474079.0,232,0
81871,Chr14,474079.0,474137.0,57,0
81872,Chr14,474137.0,474181.0,43,0
81873,Chr14,474181.0,474259.0,77,0
81874,Chr14,474259.0,474273.0,13,0
81875,Chr14,474273.0,474284.0,10,0
81876,Chr14,474284.0,474303.0,18,0
81877,Chr14,474303.0,474355.0,51,0
81878,Chr14,474355.0,474822.0,466,0
81879,Chr14,474823.0,474827.0,3,0
81880,Chr14,474827.0,475321.0,493,0
81881,Chr14,475321.0,476292.0,970,0
81882,Chr14,476292.0,476408.0,115,0
81883,Chr14,476408.0,476506.0,97,0
81884,Chr14,476506.0,476516.0,9,0
81885,Chr14,476516.0,476780.0,263,0
81886,Chr14,476780.0,477071.0,290,0
81887,Chr14,477071.0,477147.0,75,0
81888,Chr14,477147.0,477150.0,2,0
81889,Chr14,477150.0,477179.0,28,0
81890,Chr14,477179.0,477201.0,21,0
81891,Chr14,477201.0,477253.0,51,0
81892,Chr14,477253.0,477258.0,4,0
81893,Chr14,477258.0,477283.0,24,0
81894,Chr14,477283.0,477312.0,28,0
81895,Chr14,477312.0,477386.0,73,0
81896,Chr14,477386.0,477635.0,248,0
81897,Chr14,477635.0,477638.0,2,0
81898,Chr14,477638.0,477874.0,235,0
81899,Chr14,477874.0,478054.0,179,0
81900,Chr14,478054.0,478069.0,14,0
81901,Chr14,478069.0,478104.0,34,0
81902,Chr14,478104.0,478117.0,12,0
81903,Chr14,478117.0,478120.0,2,0
81904,Chr14,478120.0,478132.0,11,0
81905,Chr14,478132.0,478146.0,13,0
81906,Chr14,478146.0,478149.0,2,0
81907,Chr14,478149.0,478453.0,303,0
81908,Chr14,478453.0,478553.0,99,0
81909,Chr14,478553.0,478828.0,274,0
81910,Chr14,478828.0,479169.0,340,0
81911,Chr14,479169.0,479178.0,8,0
81912,Chr14,479178.0,479311.0,132,0
81913,Chr14,479311.0,479415.0,103,0
81914,Chr14,479415.0,479483.0,67,0
81915,Chr14,479483.0,479513.0,29,0
81916,Chr14,479513.0,479520.0,6,0
81917,Chr14,479520.0,479523.0,2,0
81918,Chr14,479523.0,479857.0,333,0
81919,Chr14,479857.0,479888.0,30,0
81920,Chr14,479888.0,479906.0,17,0
81921,Chr14,479906.0,480049.0,142,0
81922,Chr14,480049.0,480112.0,62,0
81923,Chr14,480112.0,480177.0,64,0
81924,Chr14,480177.0,480558.0,380,0
81925,Chr14,480558.0,480973.0,414,0
81926,Chr14,480973.0,481207.0,233,0
81927,Chr14,481207.0,481286.0,78,0
81928,Chr14,481286.0,481323.0,36,0
81929,Chr14,481323.0,481339.0,15,0
81930,Chr14,481339.0,481504.0,164,0
81931,Chr14,481504.0,481526.0,21,0
81932,Chr14,481526.0,481858.0,331,0
81933,Chr14,481858.0,482067.0,208,0
81934,Chr14,482067.0,482376.0,308,0
81935,Chr14,482376.0,482743.0,366,0
81936,Chr14,482743.0,482762.0,18,0
81937,Chr14,482762.0,482930.0,167,0
81938,Chr14,482930.0,483338.0,407,0
81939,Chr14,483338.0,483341.0,2,0
81940,Chr14,483341.0,483963.0,621,0
81941,Chr14,483963.0,484082.0,118,0
81942,Chr14,484082.0,484624.0,541,0
81943,Chr14,484624.0,484723.0,98,0
81944,Chr14,484723.0,484808.0,84,0
81945,Chr14,484808.0,485378.0,569,0
81946,Chr14,485378.0,485743.0,364,0
81947,Chr14,485743.0,488023.0,2279,1
81948,Chr14,488023.0,488449.0,425,0
81949,Chr14,488449.0,488497.0,47,0
81950,Chr14,488497.0,488780.0,282,0
81951,Chr14,488780.0,488945.0,164,0
81952,Chr14,488945.0,489041.0,95,0
81953,Chr14,489041.0,489445.0,403,0
81954,Chr14,489445.0,489451.0,5,0
81955,Chr14,489451.0,489499.0,47,0
81956,Chr14,489499.0,489530.0,30,0
81957,Chr14,489530.0,489549.0,18,0
81958,Chr14,489549.0,489561.0,11,0
81959,Chr14,489561.0,489565.0,3,0
81960,Chr14,489567.0,490043.0,475,0
81961,Chr14,490043.0,490213.0,169,0
81962,Chr14,490213.0,490217.0,3,0
81963,Chr14,490217.0,490489.0,271,0
81964,Chr14,490489.0,491037.0,547,0
81965,Chr14,491037.0,491100.0,62,0
81966,Chr14,491100.0,491540.0,439,0
81967,Chr14,491540.0,491723.0,182,0
81968,Chr14,491724.0,491728.0,3,0
81969,Chr14,491728.0,492419.0,690,0
81970,Chr14,492419.0,492686.0,266,0
81971,Chr14,492686.0,492696.0,9,0
81972,Chr14,492696.0,492797.0,100,0
81973,Chr14,492797.0,492905.0,107,0
81974,Chr14,492905.0,492998.0,92,0
81975,Chr14,492998.0,493170.0,171,0
81976,Chr14,493170.0,493180.0,9,0
81977,Chr14,493180.0,493193.0,12,0
81978,Chr14,493193.0,493232.0,38,0
81979,Chr14,493232.0,493269.0,36,0
81980,Chr14,493269.0,493556.0,286,0
81981,Chr14,493556.0,493641.0,84,0
81982,Chr14,493641.0,493701.0,59,0
81983,Chr14,493701.0,493798.0,96,0
81984,Chr14,493798.0,494177.0,378,0
81985,Chr14,494177.0,494290.0,112,0
81986,Chr14,494290.0,494447.0,156,0
81987,Chr14,494447.0,494452.0,4,0
81988,Chr14,494452.0,494590.0,137,0
81989,Chr14,494590.0,494936.0,345,0
81990,Chr14,494936.0,495567.0,630,0
81991,Chr14,495567.0,495859.0,291,0
81992,Chr14,495859.0,496533.0,673,0
81993,Chr14,496533.0,496743.0,209,0
81994,Chr14,496743.0,496764.0,20,0
81995,Chr14,496764.0,497838.0,1073,0
81996,Chr14,497838.0,498226.0,387,0
81997,Chr14,498226.0,498278.0,51,0
81998,Chr14,498278.0,498736.0,457,0
81999,Chr14,498736.0,498847.0,110,0
82000,Chr14,498847.0,498916.0,68,0
82001,Chr14,498916.0,498932.0,15,0
82002,Chr14,498932.0,499222.0,289,0
82003,Chr14,499222.0,499290.0,67,0
82004,Chr14,499290.0,499506.0,215,0
82005,Chr14,499506.0,499558.0,51,0
82006,Chr14,499558.0,499909.0,350,0
82007,Chr14,499909.0,499915.0,5,0
82008,Chr14,499915.0,499918.0,2,0
82009,Chr14,499918.0,499921.0,2,0
82010,Chr14,499921.0,500194.0,272,0
82011,Chr14,500194.0,500406.0,211,0
82012,Chr14,500406.0,500486.0,79,0
82013,Chr14,500486.0,500531.0,44,0
82014,Chr14,500531.0,500557.0,25,0
82015,Chr14,500557.0,500721.0,163,0
82016,Chr14,500721.0,500859.0,137,0
82017,Chr14,500859.0,500879.0,19,0
82018,Chr14,500879.0,501185.0,305,0
82019,Chr14,501185.0,502448.0,1262,0
82020,Chr14,502448.0,502783.0,334,0
82021,Chr14,502783.0,503159.0,375,0
82022,Chr14,503159.0,503162.0,2,0
82023,Chr14,503162.0,503397.0,234,0
82024,Chr14,503397.0,503642.0,244,0
82025,Chr14,503644.0,503696.0,51,0
82026,Chr14,503696.0,503700.0,3,0
82027,Chr14,503700.0,503783.0,82,0
82028,Chr14,503783.0,503952.0,168,0
82029,Chr14,503952.0,503971.0,18,0
82030,Chr14,503971.0,504285.0,313,0
82031,Chr14,504285.0,504457.0,171,0
82032,Chr14,504457.0,505361.0,903,0
82033,Chr14,505361.0,505465.0,103,0
82034,Chr14,505465.0,506266.0,800,0
82035,Chr14,506266.0,507276.0,1009,0
82036,Chr14,507276.0,507444.0,167,0
82037,Chr14,507444.0,507545.0,100,0
82038,Chr14,507545.0,507913.0,367,0
82039,Chr14,507913.0,508149.0,235,0
82040,Chr14,508149.0,508210.0,60,0
82041,Chr14,508210.0,508243.0,32,0
82042,Chr14,508243.0,508257.0,13,0
82043,Chr14,508257.0,508266.0,8,0
82044,Chr14,508266.0,508284.0,17,0
82045,Chr14,508286.0,508345.0,58,0
